Series Name,Series Code,Country Name,Country Code,1960 [YR1960],1961 [YR1961],1962 [YR1962],1963 [YR1963],1964 [YR1964],1965 [YR1965],1966 [YR1966],1967 [YR1967],1968 [YR1968],1969 [YR1969],1970 [YR1970],1971 [YR1971],1972 [YR1972],1973 [YR1973],1974 [YR1974],1975 [YR1975],1976 [YR1976],1977 [YR1977],1978 [YR1978],1979 [YR1979],1980 [YR1980],1981 [YR1981],1982 [YR1982],1983 [YR1983],1984 [YR1984],1985 [YR1985],1986 [YR1986],1987 [YR1987],1988 [YR1988],1989 [YR1989],1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017]
"Net intake rate in grade 1, female (% of official school-age population)",SE.PRM.NINT.FE.ZS,Brazil,BRA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Net intake rate in grade 1, male (% of official school-age population)",SE.PRM.NINT.MA.ZS,Brazil,BRA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Net investment in nonfinancial assets (% of GDP),GC.NFN.TOTL.GD.ZS,Brazil,BRA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.61511832176004,1.22289274731164,1.38501311765481,..,0.751116946892473,0.636516988672813,1.87884917814293,..,..,-1.48890054946585,-7.97784955439747,-4.12590892503309,-3.33205362171342,-4.27527861759756,-3.16207073410669,..,..,-0.301421338647202,-0.00208614072210842,-0.0186053750789166,-0.00932473642879461,-0.0137775502330312,-0.00895393618963323,0.302552775516354,0.502514516497454,0.611077299168127,0.697283629806395,0.792662347532707,0.897471611627116,1.01649865009845,0.765616930146949,0.494218494290766,0.466033556397212,0.547509183133412,0.562972894110127,0.367215116613365,0.321415318035786,..
Net investment in nonfinancial assets (current LCU),GC.NFN.TOTL.CN,Brazil,BRA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.0727272727272727,0.109090909090909,0.254545454545454,..,1.05454545454546,3.2,25.0181818181818,..,..,-6336.6909090909,-921345.454545454,-2487345.45454545,-21357090.9090909,-602690909.090909,-11282300000,..,..,-2869800000,-20910452.79,-202372610.13,-111812175.15,-181278870.52,-133305060.83,5197706606.3024,9837984042.23,13263949138.762,16800700000,21562500000,27909600000,33880300000,29750702511.6073,21628889224.8121,22438397259.9904,29191103634.6858,32533938953.364,22017436223.939,20118116907.4914,..
Net lending (+) / net borrowing (-) (% of GDP),GC.NLD.TOTL.GD.ZS,Brazil,BRA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2.4226774826401,4.48394007347602,4.1550393531623,..,3.13397070941551,1.19346935376331,-5.23783826113277,..,..,-13.4550506549179,-3.38547730208384,1.50796355561216,-2.1126021034285,-6.9301095294061,-2.66277280613003,..,..,-0.00698463970312876,-3.58592402604533,-2.47260169802398,-1.80412598077017,-2.05803259834183,-1.15821325965486,-4.29288943457265,-1.83968514743579,-3.5554404046006,-2.83731564059804,-1.83020911144056,-1.17851834413568,-3.37248643644126,-2.30520057380764,-2.56952104456837,-1.60610855170373,-2.47645922166336,-5.00187553721209,-7.52920963289521,-6.60032371545704,..
Net lending (+) / net borrowing (-) (current LCU),GC.NLD.TOTL.CN,Brazil,BRA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.109090909090911,0.400000000000001,0.763636363672726,..,4.39999999995455,6.000000000009,-69.7454545450908,..,..,-57264.064545455,-390981.818154546,909090.909136349,-13540909.0909101,-976945454.545461,-9500800000,..,..,-66500000,-35943546022.803,-26894747207.113,-21633131584.462,-27078676441.789,-17243331397.778,-73749711058.2545,-36016458289.305,-77173838328.998,-68363700000,-49786500000,-36649600000,-112406300000,-89576567341.2871,-112452056480.702,-77330272104.0105,-132035370389.456,-289056036413.984,-451435372371.879,-413129296221.247,..
Net migration,SM.POP.NETM,Brazil,BRA,..,..,0,..,..,..,..,0,..,..,..,..,0,..,..,..,..,0,..,..,..,..,0,..,..,..,..,0,..,..,..,..,0,..,..,..,..,0,..,..,..,..,0,..,..,..,..,0,..,..,..,..,15924,..,..,..,..,30000
Net ODA provided to the least developed countries (% of GNI),DC.ODA.TLDC.GN.ZS,Brazil,BRA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Net ODA provided, to the least developed countries (current US$)",DC.ODA.TLDC.CD,Brazil,BRA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Net ODA provided, total (% of GNI)",DC.ODA.TOTL.GN.ZS,Brazil,BRA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Net ODA provided, total (constant 2015 US$)",DC.ODA.TOTL.KD,Brazil,BRA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Net ODA provided, total (current US$)",DC.ODA.TOTL.CD,Brazil,BRA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Net ODA received (% of central government expense),DT.ODA.ODAT.XP.ZS,Brazil,BRA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.195518573967391,0.474965821777175,0.379979638672245,0.255400618192707,0.392127089840411,0.224728745928355,0.25549250683087,0.415655977661297,0.209922430185358,0.129791205553521,0.0956507423378254,0.114179612711262,-0.22042255470857,0.129784495548961,0.144064596805142,..,..,0.136525138201612,0.152177649721101,0.100625202679223,0.172130107882647,0.187118850643311,0.187865961518301,0.150594640486117,0.106516886146637,0.0851025265663348,0.0291721001456767,0.0824340521106714,0.0976929887204321,0.0805590847834135,0.0660232587930146,0.0999727303070964,0.170308824396176,0.153045038299314,0.117258150174556,0.15201786460391,0.103637111886568,..
Net ODA received (% of GNI),DT.ODA.ODAT.GN.ZS,Brazil,BRA,0.158978529254585,1.74950803468696,0.835880477050229,0.856765174087018,1.17386981297119,1.08338512870852,1.34131155109789,0.796098313163779,0.800436598643486,0.5215350565713,0.450842225876814,0.323616569901894,0.253463830951411,0.144435867634358,0.160535875502921,0.136194528508635,0.0744556644141469,0.0454825093370251,0.0575171078520893,0.0486742773563614,0.0375495100482576,0.0929038479474105,0.07766365062074,0.0525055381963359,0.0813006808186672,0.0579824512767628,0.0694957694327046,0.101835803560784,0.065877965622478,0.0450381151771759,0.0335933896677532,0.0274132518876729,-0.0639905557257026,0.048567157291735,0.048212711383809,0.0368049965050546,0.0336186486415092,0.0307653883157695,0.0348597690745272,0.0230496284148279,0.0384549879544125,0.0442425109001594,0.044384342414951,0.0388327656878684,0.025139523286807,0.0224688275236449,0.00846624980148418,0.0230645982749506,0.0280214734346024,0.0222707144400291,0.0209265382511698,0.0322234048253725,0.0534031499752257,0.0473074347566492,0.0379728446741063,0.0568439176689867,0.0383627995049791,..
Net ODA received (% of gross capital formation),DT.ODA.ODAT.GI.ZS,Brazil,BRA,0.807898133982803,8.19206128213816,4.26368253640842,4.44844405119845,6.31031448675575,5.41045348690519,6.43403639530603,4.54659180287311,4.12998954159319,2.29120484213865,2.16366991488336,1.51622251264333,1.18774960412194,0.614347033562946,0.627438518086473,0.500508962516861,0.317198360507116,0.202677508775874,0.244480680706667,0.20809139568523,0.155549596431029,0.385810437868171,0.349291611733432,0.296384979350441,0.487150529263624,0.285889855243401,0.347743829434397,0.43929012615367,0.278372021175125,0.176423836432396,0.162151137827394,0.135559657660681,-0.331580465215922,0.227304945835538,0.201793161955608,0.209673009288567,0.189454460577071,0.16766368893269,0.183424120674597,0.125624771674898,0.194576136599887,0.225455247089418,0.243617690847684,0.220561712460606,0.134988377726009,0.12548570206289,0.0455755972985682,0.111508899849476,0.123387049302576,0.112879082128668,0.0931694926378065,0.143790248963307,0.244053215708484,0.215442415242917,0.181139009990038,0.319683411975892,0.244387338265197,..
"Net ODA received (% of imports of goods, services and primary income)",DT.ODA.ODAT.MP.ZS,Brazil,BRA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.980412979351033,0.627487248472619,0.423155407582429,0.522202157707089,0.374021689537781,0.235448275862069,0.603838139582744,0.521811279008373,0.321293869462379,0.528383991560625,0.411541177657464,0.58328418845423,0.952561983471074,0.637859454179132,0.531075822904617,0.368897897384551,0.416327372055868,-0.677942801692768,0.446263391128512,0.472658246331313,0.358268576199345,0.332994194745347,0.271670092019788,0.290845511693247,0.152990524261862,0.258983762599686,0.249723211402534,0.262481809833057,0.245372294219511,0.157563260295206,0.153053971891171,0.0586210744823152,0.155488453375719,0.16550948814747,0.16283508560395,0.136617966864769,0.207662791072683,0.351317467655061,0.312157222133018,0.238172333873685,0.336643586789315,0.263759552403557,..
Net ODA received per capita (current US$),DT.ODA.ODAT.PC.ZS,Brazil,BRA,0.333898583519392,3.58525459577872,2.17517219590842,2.50133097210936,3.0676866959011,2.82725267018308,4.03528520110354,2.66828804965492,2.92268751115871,2.06423684698926,1.97352700200457,1.612111685092,1.46988926840835,1.10358041414494,1.59399456551404,1.54425013544016,1.01575963550316,0.698161505966973,0.975794035091675,0.900520831775357,0.704441798956668,1.89251214705289,1.63485079032558,0.773931349748516,1.20692149447062,0.901999959742411,1.28542013707721,2.03966083147887,1.45102612859521,1.37703505415201,1.01143508852852,1.06305855276633,-1.62721945364375,1.3202218492013,1.62148837266792,1.7186433934924,1.68694695866445,1.570024426369,1.69112603678284,0.757933397520155,1.3752827802918,1.32972775855078,1.19860547445912,1.13753592413031,0.876049317246114,1.02986688325864,0.475841766412673,1.61631908957283,2.34414072007793,1.81476278250478,2.27987045831646,4.13248621870429,6.42467932060345,5.70988494206117,4.47645059145143,4.87055609277411,3.24878734516858,..
Net official aid received (constant 2015 US$),DT.ODA.OATL.KD,Brazil,BRA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Net official aid received (current US$),DT.ODA.OATL.CD,Brazil,BRA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Net official development assistance and official aid received (constant 2015 US$),DT.ODA.ALLD.KD,Brazil,BRA,127960000,1729440000,1079300000,1438660000,1581770000,1752670000,2123910000,1364170000,1461220000,1065640000,1019330000,794380000,754280000,518710000,699550000,624190000,405240000,259660000,303530000,264500000,193780000,607970000,563220000,280440000,440280000,378650000,371800000,489470000,336920000,296550000,183380000,203780000,-448260000,218090000,284640000,273820000,300630000,311400000,333420000,90900000,249100000,307680000,254650000,213800000,152590000,189800000,81460000,276590000,385450000,322880000,423710000,672140000,1170810000,899260000,770920000,1003150000,687420000,..
Net official development assistance and official aid received (current US$),DT.ODA.ALLD.CD,Brazil,BRA,24110000,266570000,166560000,197240000,249000000,236070000,346380000,235320000,264670000,191840000,188130000,157550000,147200000,113210000,167480000,166180000,111950000,78800000,112780000,106570000,85350000,234730000,207540000,100520000,160280000,122380000,178030000,288150000,208950000,202000000,151060000,161560000,-251510000,207450000,258960000,278930000,278200000,263050000,287780000,130940000,241070000,236360000,215930000,207580000,161840000,192500000,89940000,308760000,452370000,353690000,448670000,821070000,1288540000,1155730000,914150000,1003150000,674620000,..
Net official development assistance received (constant 2015 US$),DT.ODA.ODAT.KD,Brazil,BRA,136240000,1722170000,1068940000,1361650000,1559750000,1633310000,2091620000,1353240000,1452490000,1041060000,980370000,763980000,698740000,482210000,649160000,570180000,371010000,226080000,256380000,221530000,156750000,508420000,475810000,237500000,382770000,314190000,324800000,417640000,291450000,253880000,183380000,203780000,-448260000,218090000,284640000,273820000,300630000,311400000,333420000,90900000,249100000,307680000,254650000,213800000,152590000,189800000,81460000,276590000,385450000,322880000,423710000,672140000,1170810000,899260000,770920000,1003150000,687420000,..
Net official development assistance received (current US$),DT.ODA.ODAT.CD,Brazil,BRA,24110000,266570000,166560000,197240000,249000000,236070000,346380000,235320000,264670000,191840000,188130000,157550000,147200000,113210000,167480000,166180000,111950000,78800000,112780000,106570000,85350000,234730000,207540000,100520000,160280000,122380000,178030000,288150000,208950000,202000000,151060000,161560000,-251510000,207450000,258960000,278930000,278200000,263050000,287780000,130940000,241070000,236360000,215930000,207580000,161840000,192500000,89940000,308760000,452370000,353690000,448670000,821070000,1288540000,1155730000,914150000,1003150000,674620000,..
"Net official flows from UN agencies, FAO (current US$)",DT.NFL.FAOG.CD,Brazil,BRA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,40000,..,..,..,..
"Net official flows from UN agencies, IAEA (current US$)",DT.NFL.IAEA.CD,Brazil,BRA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,650000,940000,1090000,1090000,720000,490000,1060000,870000,570000,470000,510000,..
"Net official flows from UN agencies, IFAD (current US$)",DT.NFL.IFAD.CD,Brazil,BRA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1820000,2590000,980000,-320000,1260000,500000,2540000,-1360000,-1510000,-600000,-1080000,-1060000,-1080000,-1110000,-1200000,1880000,3580000,-1200000,3570000,1420000,4550000,1110000,200000,380000,-1630000,..,-250000,7260000,420000,2660000,2040000,-1750000,880000,2070000,3510000,7570000,..
"Net official flows from UN agencies, ILO (current US$)",DT.NFL.ILOG.CD,Brazil,BRA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2170000,2550000,1980000,2350000,1960000,..
"Net official flows from UN agencies, UNAIDS (current US$)",DT.NFL.UNAI.CD,Brazil,BRA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,590000,630000,690000,480000,250000,630000,820000,850000,730000,680000,790000,600000,..
"Net official flows from UN agencies, UNDP (current US$)",DT.NFL.UNDP.CD,Brazil,BRA,..,..,..,..,..,..,..,..,2970000,3130000,3470000,3950000,4370000,5220000,5370000,8640000,7060000,6730000,8850000,10870000,11570000,9700000,8810000,8800000,6860000,5860000,6920000,7620000,12700000,13240000,5120000,3720000,3020000,2740000,630000,2490000,2970000,1870000,900000,300000,-390000,320000,400000,990000,1110000,670000,960000,370000,500000,920000,1380000,960000,950000,940000,440000,430000,180000,..
"Net official flows from UN agencies, UNECE (current US$)",DT.NFL.UNEC.CD,Brazil,BRA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Net official flows from UN agencies, UNFPA (current US$)",DT.NFL.UNFP.CD,Brazil,BRA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,70000,..,..,810000,640000,370000,200000,360000,2020000,1430000,2360000,3070000,3370000,1700000,1720000,1340000,940000,2910000,2280000,1800000,2160000,2380000,1320000,850000,1220000,850000,650000,600000,720000,800000,950000,1370000,1640000,1550000,1550000,2430000,2080000,2050000,1500000,1190000,..
"Net official flows from UN agencies, UNHCR (current US$)",DT.NFL.UNCR.CD,Brazil,BRA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,20000,..,..,..,..,..,150000,130000,280000,920000,1670000,2100000,1780000,1620000,1460000,..,..,..,..,..,310000,1510000,790000,1620000,2110000,1570000,1060000,2940000,170000,..,..,..,2150000,..
"Net official flows from UN agencies, UNICEF (current US$)",DT.NFL.UNCF.CD,Brazil,BRA,..,..,..,..,..,..,..,..,..,..,720000,620000,1080000,1010000,1060000,1880000,720000,170000,150000,260000,590000,990000,1150000,1120000,1100000,1140000,1430000,3390000,2220000,5760000,6570000,3560000,6280000,9020000,12200000,15540000,21850000,4830000,6350000,1740000,1320000,1630000,1160000,1130000,1700000,2700000,2200000,2050000,1760000,1090000,960000,750000,820000,840000,2730000,2500000,2640000,..
"Net official flows from UN agencies, UNPBF (current US$)",DT.NFL.UNPB.CD,Brazil,BRA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Net official flows from UN agencies, UNRWA (current US$)",DT.NFL.UNRW.CD,Brazil,BRA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Net official flows from UN agencies, UNTA (current US$)",DT.NFL.UNTA.CD,Brazil,BRA,..,..,..,..,..,..,..,..,..,1020000,1140000,790000,890000,970000,2320000,1280000,1080000,1040000,1520000,1180000,300000,1360000,1080000,1300000,1320000,2010000,2240000,2270000,1640000,2220000,1990000,2560000,2550000,3020000,2190000,5750000,2000000,3470000,2090000,2550000,3130000,3820000,3790000,3890000,4130000,3720000,3420000,3770000,1530000,..,..,..,..,..,..,..,..,..
"Net official flows from UN agencies, WFP (current US$)",DT.NFL.WFPG.CD,Brazil,BRA,..,..,..,..,..,..,..,..,..,910000,620000,1200000,670000,1510000,3020000,3430000,3820000,1780000,500000,6070000,6060000,4280000,1590000,1400000,6430000,9240000,2700000,19960000,3920000,13650000,12570000,12460000,9670000,9210000,7150000,1380000,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Net official flows from UN agencies, WHO (current US$)",DT.NFL.WHOL.CD,Brazil,BRA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Net primary income (BoP, current US$)",BN.GSR.FCTY.CD,Brazil,BRA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,-2017000000,-2587000000,-3426000000,-4226000000,-5454000000,-7018000000,-10262000000,-13494000000,-11007000000,-11466000000,-11190000000,-11122000000,-10314000000,-12080000000,-12546000000,-11608000000,-9651000000,-7997000000,-10322000000,-9091000000,-11105000000,-12177000000,-16344000000,-19617000000,-18844000000,-17885817000,-19743207196.8929,-18190550427.2345,-18552120359.8047,-20520130064.6948,-25967387037.777,-27488974808.0038,-29291166631.0819,-40561764394.8522,-33668750800,-67054811742.38,-70475038809.61,-54307547325.26,-32538488105.89,-52170259819.29,-42909529135.2,-41080288113.53,-42571583130.47
